year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1985,0.07063150292038403,-0.029454029352262948,-2.3022851657934242,0.08019654199427668,0.027581050179154507,0.10777759217343119,0.0345076325912719,0.025518111795950187,0.06795920760974845,0.04244109581379826,0.03981838456368274,0.06533649635963293,0.030828863768361026,11.38,20,shiller
1986,0.04207012039648286,0.15203096730327553,-2.460870719376364,0.0705516559509447,0.017367642086938806,0.08791929803788351,0.021303743428214617,0.02353516278210652,0.06195046618069424,0.038415303398587716,0.02596883185718927,0.04950399463929579,0.028200251211081176,9.19,20,shiller
1987,0.05605864864837788,0.2016404896739506,-2.702850580053065,0.06062462181643484,0.007781410847625556,0.0684060326640604,0.030369270093230386,0.02116697955331067,0.05304098244499635,0.03187400289168568,0.015365050219064043,0.03653202977237471,0.006162759679144328,7.08,20,shiller
1988,0.020954369433285873,-0.07693782422492908,-2.6317691699238717,0.07352923328811549,0.009616347798553374,0.08314558108666886,0.026223365746517624,0.02260579882536435,0.059411298415990285,0.036805499590625936,0.023734282670678578,0.04634008149604293,0.020116715749525303,8.67,20,shiller
1989,0.0279132169286999,0.09503772257398012,-2.713904527225895,0.08883471370049074,-0.0018316700789167278,0.08700304362157402,0.03610801956463884,0.02725236920303087,0.06490537611282599,0.03765300690979512,0.02209766750874803,0.0493500367117789,0.013242017147140059,9.09,20,shiller
1990,0.038119621121474316,0.12104015894603808,-2.836082377785895,0.0809346174959992,-0.002031019900533254,0.07890359759546595,0.037556850419067006,0.025050757811982,0.05995635023364162,0.03490559242165962,0.018947247361824328,0.04399800517380632,0.006441154754739317,8.21,20,shiller
1991,0.025958943423434813,-0.08763406852760414,-2.747667638037535,0.06691070528262688,0.010883322157393308,0.07779402744002019,0.025761279037794092,0.020357725702633528,0.055376097005856405,0.03501837130322288,0.022417930434163784,0.04277565613679731,0.01701437709900322,8.09,20,shiller
1992,0.04124006207800797,0.20794755698704082,-2.9843208204602822,0.038354953876463996,0.029584029131728876,0.06793898300819287,-0.00046152266427609487,0.012240679983409237,0.04562061848072859,0.03337993849731935,0.02231836452746428,0.03455904451087352,0.03502056717514962,7.03,20,shiller
1993,0.006289506311514863,0.03513653197197707,-3.0117734631024304,0.03382154847551067,0.030091777268142127,0.0639133257436528,-0.011520077325412399,0.009773722081224992,0.04309090792938051,0.03331718584815552,0.02082241781427229,0.030596139895497282,0.04211621722090968,6.6,20,shiller
1994,0.008889509140028052,0.07684161236215356,-3.0639503409363216,0.04258044753511839,0.013327184403177601,0.05590763193829599,0.003787704391635432,0.013125317448275445,0.04342778118726651,0.030302463738991068,0.012479850751029475,0.02560516819930492,0.02181746380766949,5.75,20,shiller
