year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1978,-0.014686520915629282,-0.13677593456352846,-2.223700126480763,0.07492192651725926,0.005828223167849755,0.08075014968510902,0.023422118730605054,0.028931174530892185,0.06694138883371051,0.038010214302818326,0.01380876085139851,0.04273993538229069,0.019317816651685638,8.41,10,aaa
1979,-0.013821283317129299,0.07987753370477599,-2.2254488237734904,0.10327834945350174,-0.014809701465893582,0.08846864798760816,0.035595259009151954,0.04299256418657731,0.08444991561830181,0.0414573514317245,0.0040187323693063465,0.04701129655588366,0.011416037546731705,9.25,10,aaa
1980,-0.026953315154099863,0.056885989892471525,-2.180523010593607,0.10768780541691743,-0.002517307811377781,0.10517049760553965,0.02498574959270703,0.04164894443101748,0.09156610037319023,0.04991715594217275,0.013604397232349422,0.0552533416633669,0.03026759207065987,11.09,10,aaa
1981,-0.004078882053320423,0.1227350411270944,-2.22563974106966,0.1623739189842586,-0.041839117355521024,0.12053480162873757,0.0710548342518491,0.06800520051241774,0.11996832115802643,0.05196312064560869,0.0005664804707111448,0.06857168098312888,-0.0024831532687202146,12.81,10,aaa
1982,0.08180084799943059,-0.2310069458986974,-1.9999463887988085,0.13627761829254784,0.005048317797887114,0.14132593609043495,0.08960520722238975,0.05529564617400723,0.10760190819841638,0.05230626202440915,0.033724027892018574,0.0890196740660258,-0.0005855331563639488,15.18,10,aaa
1983,0.09983423089118794,0.118819248872679,-2.1698286256527513,0.08956644335904303,0.021885481935099968,0.111451925294143,0.06086295236348524,0.038115471664063115,0.08081562460758043,0.04270015294351732,0.030636300686562562,0.06875177235062568,0.007888819987140444,11.79,10,aaa
1984,0.048499080171135495,0.09734243605617517,-2.2920226875909178,0.10535051560782596,0.009762291492678613,0.11511280710050457,0.04972187879710288,0.04188590141521058,0.08990708811131932,0.04802118669610875,0.02520571898918525,0.06709162040439583,0.017369741607292946,12.2,10,aaa
1985,0.07063150292038403,-0.029454029352262948,-2.3022851657934242,0.08019654199427668,0.033846174046383515,0.1140427160406602,0.04351179324712835,0.029710232341026533,0.07575421406791458,0.04604398172688805,0.03828850197274562,0.06799873431377215,0.0244869410666438,12.08,10,aaa
1986,0.04207012039648286,0.15203096730327553,-2.460870719376364,0.0705516559509447,0.025212966033434606,0.09576462198437931,0.025420542163707458,0.026331063156663087,0.06872185593081034,0.04239079277414726,0.027042766053568965,0.05337382921023205,0.027953287046524593,10.05,10,aaa
1987,0.05605864864837788,0.2016404896739506,-2.702850580053065,0.06062462181643484,0.01966420941236814,0.08028883122880298,0.029581523044205322,0.023349047774469986,0.058401203290138995,0.03505215551566901,0.021887627938663987,0.04523667571313397,0.01565515266892865,8.36,10,aaa
