year,P,D,R,RLONG,CPI,CAPE,pi,y_1_nom,y_10_nom_obs,spr_nom,cape,rtb,xr,rtb_z,xr_z,y_1_nom_z,spr_nom_z,cape_z,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,theta,y_10_real_theta,spr_theta,r_10_real_theta,duration_theta,xb_theta
1972,103.3,3.15,4.62,5.95,41.1,17.262996797035175,0.03214120921179699,0.04516455195437364,0.05779709872621672,0.012632546771843077,-2.848565297295101,0.022914996536281422,0.07476470688818582,0.022914996536281422,0.07476470688818582,0.04516455195437364,0.012632546771843077,-2.848565297295101,0.011981876657251327,0.014383778769801,0.046328737824824,0.031944959055023,0.011468360901392714,0.025852139671193715,0.013870263013942388,1.0,0.025852139671193715,0.013870263013942388,0.06375603239422817,8.926334046388327,0.03460640553538285
1973,118.42,3.38,7.93,6.46,42.6,18.712530467302436,0.03584613177313588,0.07631268284916358,0.06259914175651997,-0.01371354109264361,-2.929193377923576,0.009318420181237762,0.11957842719583023,0.009318420181237762,0.11957842719583023,0.07631268284916358,-0.01371354109264361,-2.929193377923576,0.03308558046893098,0.02953051974140621,0.06124342264762844,0.03171290290622224,0.001355719108891526,0.030886238850297735,-0.002199341618633246,1.0,0.030886238850297735,-0.002199341618633246,-0.014049812045034,8.73666857741409,-0.026031688702285324
1974,96.11,3.6,11.03,6.99,46.6,13.530721892513949,0.08974628785627548,0.10463024907808292,0.06756518616242381,-0.037065062915659114,-2.6049627957123613,-0.013433605007111896,-0.24828433711209213,-0.013433605007111896,-0.24828433711209213,0.10463024907808292,-0.037065062915659114,-2.6049627957123613,0.06255125387939545,0.04330035340923432,0.07352475129377226,0.030224397884537936,-0.005959565131348446,0.037340788277885874,-0.025210465601509573,1.0,0.037340788277885874,-0.025210465601509573,-0.019050470887489512,8.50195757923822,-0.05213605135642049
1975,72.56,3.68,7.24,7.5,52.1,8.920995508404248,0.11156440762772109,0.06989912737966718,0.07232066157962612,0.0024215341999589413,-2.1884075444458397,-0.006934158549638164,-0.33623735856732917,-0.006934158549638164,-0.33623735856732917,0.06989912737966718,0.0024215341999589413,-2.1884075444458397,0.029439148315922287,0.02553850150084792,0.06198697380910244,0.036448472308254515,0.01033368777052368,0.035872189271371605,0.006433040955449318,1.0,0.035872189271371605,0.006433040955449318,0.04835815572566732,8.554544066568496,-0.014193098153728129
1976,96.86,4.05,5.7,7.74,55.6,11.18505136262215,0.06501825249721555,0.055434706888100586,0.07455073126429633,0.019116024376195744,-2.4145781870300875,0.004880874882451633,0.25991609728988896,0.004880874882451633,0.25991609728988896,0.055434706888100586,0.019116024376195744,-2.4145781870300875,-0.0035084687553803076,0.01902979504778201,0.0612229703966229,0.04219317534884089,0.013327760867673427,0.03235755591545544,0.035866024670835744,1.0,0.03235755591545544,0.035866024670835744,0.06242364183647181,8.682341182860812,0.032984493520549524
1977,103.81,4.67,5.28,7.21,58.5,11.437961346787555,0.05084355298127402,0.051453281588915704,0.069619341880057,0.018166060291141296,-2.436937766119304,0.004591153906826566,0.0578644803289018,0.004591153906826566,0.0578644803289018,0.051453281588915704,0.018166060291141296,-2.436937766119304,0.0029806636056694796,0.016810961962100735,0.05572380154416597,0.038912839582065234,0.013895540335891028,0.030706502297991763,0.027725838692322285,1.0,0.030706502297991763,0.027725838692322285,0.04504151311600793,8.743339136388853,0.04854998187138824
1978,90.25,5.07,7.78,7.96,62.5,9.241462260934693,0.06613980250454499,0.07492192651725926,0.07659060216171255,0.0016686756444532908,-2.223700126480763,-0.014686520915629282,-0.13677593456352846,-0.014686520915629282,-0.13677593456352846,0.07492192651725926,0.0016686756444532908,-2.223700126480763,0.020934533790704143,0.02766083608844911,0.06760829605718605,0.039947459968736936,0.008982306104526508,0.03664314219297562,0.015708608402271475,1.0,0.03664314219297562,0.015708608402271475,-0.01526291373948413,8.526879145172702,-0.01824357734515361
1979,99.71,5.65,10.88,9.1,68.3,9.257636919139975,0.08874320983438856,0.10327834945350174,0.08709470685093376,-0.01618364260256798,-2.2254488237734904,-0.013821283317129299,0.07987753370477599,-0.013821283317129299,0.07987753370477599,0.10327834945350174,-0.01618364260256798,-2.2254488237734904,0.035236996490248265,0.0420280437167972,0.08493566620235236,0.042907622485555165,0.002159040648581398,0.0441870843653786,0.008950087875130332,1.0,0.0441870843653786,0.008950087875130332,-0.020139198816873205,8.262969896717845,-0.04107373260757735
1980,110.87,6.16,11.37,10.8,77.8,8.850934180729109,0.1302316646076016,0.10768780541691743,0.10255658832509208,-0.005131217091825346,-2.180523010593607,-0.026953315154099863,0.056885989892471525,-0.026953315154099863,0.056885989892471525,0.10768780541691743,-0.005131217091825346,-2.180523010593607,0.022420792622221318,0.040085374711602936,0.09189368974186876,0.051808315030265825,0.01066289858322332,0.05074827329482626,0.02832748067260494,1.0,0.05074827329482626,0.02832748067260494,-0.0034666333158781537,8.043130729464897,-0.03870362980612642
1981,132.97,6.63,17.63,12.57,87.0,9.259404530877953,0.11176668747023785,0.1623739189842586,0.11840506437862126,-0.043968854605637334,-2.22563974106966,-0.004078882053320423,0.1227350411270944,-0.004078882053320423,0.1227350411270944,0.1623739189842586,-0.043968854605637334,-2.22563974106966,0.07471464476011926,0.06785514803890755,0.119045458623018,0.05119031058411046,-0.0006403942443967414,0.0672147537945108,-0.0074998909656084495,1.0,0.0672147537945108,-0.0074998909656084495,-0.06522730151863648,7.528413746524997,-0.08764809414085781
