year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1942,-0.10219991054090237,-0.10801701554803904,-2.3127023833670393,0.006280237957150484,0.018022054565814377,0.024302292522964862,-0.048342493043103923,-0.0024917406680214833,0.026374345174100238,0.028866085842121723,-0.002072052651135376,-0.004563793319156859,0.043778699723947066,2.46,10,shiller
1943,-0.06737267161761493,0.17454710862230233,-2.3175263366576364,0.0068763039394321565,0.017523582884103023,0.02439988682353518,-0.04211923561773909,0.001091238873081503,0.028450106960194933,0.02735886808711343,-0.004050220136659753,-0.0029589812635782502,0.03916025435416084,2.47,10,shiller
1944,-0.02228028035202333,0.20650718583253666,-2.402648753810159,0.007174203748000358,0.01732326785238708,0.024497471600387438,-0.023489667316552058,0.0031399261107224546,0.02670913409881632,0.023569207988093865,-0.002211662498428881,0.0009282636122935734,0.02441793092884563,2.48,10,shiller
1945,-0.015554047329555952,0.17021255276010616,-2.481606496919498,0.007472014838700995,0.015951500104887065,0.023423514943588058,-0.018402528129261308,0.003170456283160812,0.02533346598521106,0.02216300970205025,-0.0019099510416230037,0.0012605052415378083,0.019663033370799117,2.37,10,shiller
1946,-0.014751121946009046,0.3207058313976317,-2.7487546320888896,0.007571265496318075,0.01409237413970825,0.021663639636026324,-0.022596085789639616,0.00259216467747682,0.02469010125135245,0.02209793657387563,-0.0030264616153261245,-0.00043429693784930454,0.02216178885179031,2.19,10,shiller
1947,-0.1590600755545494,-0.12334466810048499,-2.4396735809364274,0.01004933585300144,0.012201273081818318,0.022250608934819758,-0.06759736892578865,-0.0038185480882344017,0.02843264416429388,0.03225119225252828,-0.006182035229474123,-0.010000583317708525,0.05759678560808012,2.25,10,shiller
1948,-0.08737277715446687,0.025472642305530036,-2.343663949625155,0.013409686909917676,0.010697388433315448,0.024107075343233125,-0.03880962296954707,0.0028003888857845985,0.03001674361380844,0.02721635472802384,-0.0059096682705753155,-0.003109279384790717,0.03570034358475635,2.44,10,shiller
1949,0.0008309047030574911,0.09329853784677661,-2.327110448479578,0.01567647938500758,0.007160754517749644,0.022837233902757225,0.0010906978901828925,0.009462883557494275,0.028174281653060334,0.01871139809556606,-0.005337047750303109,0.004125835807191166,0.0030351379170082734,2.31,10,shiller
1950,0.03672988858283996,0.16218636739604553,-2.374508773438054,0.013113639145383105,0.009821332137112778,0.022934971282495883,0.011555376984837324,0.00989931224833418,0.026239715374581973,0.016340403126247793,-0.0033047440920860906,0.006594568156248089,-0.004960808828589234,2.32,10,shiller
1951,-0.06463511372899453,0.27959134237478034,-2.476182020608157,0.02097840638519171,0.00439689994603653,0.02537530633122824,-0.031006668894483804,0.008287554806881143,0.03463237056224198,0.026344815755360837,-0.009257064231013738,-0.0009695094241325957,0.03003715947035121,2.57,10,shiller
1952,-0.021417152582494055,0.16714117652373406,-2.5278910844022335,0.023618865598633996,0.0028283044162142994,0.026447170014848295,-0.0065026526614994536,0.010777096624840606,0.03285825356009956,0.022081156935258955,-0.006411083545251266,0.0043660130795893405,0.010868665741088794,2.68,10,shiller
1953,0.019852382803157133,0.10934394871475514,-2.5657777410259706,0.025472795973031023,0.0024341572799768535,0.027906953253007877,0.014195270305024613,0.01301526185862506,0.03163934845342069,0.018624086594795627,-0.003732395200412811,0.00928286665821225,-0.004912403646812363,2.83,10,shiller
1954,0.01425772515289102,0.00536830954954421,-2.485127504975017,0.017839918128331002,0.006657553472056436,0.024497471600387438,0.010312119182779887,0.009350638924559354,0.027036967057718818,0.017686328133159464,-0.0025394954573313804,0.006811143467227974,-0.0035009757155519128,2.48,10,shiller
